sentence,page,x_coord,y_coord,doc_name,embedding_index
Adriatique gamme acier/fonte,15,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,265
Montparnasse SG n°2 suspendu sur bouquet,15,254.6725,572.8254999999999,3_MATS_CATAL_HE_VII,266
Aveyron / Mistral,15,254.6725,572.8254999999999,3_MATS_CATAL_HE_VII,267
suspendu sur bouquet Neptune et mât Adriatique,15,254.6725,572.8254999999999,3_MATS_CATAL_HE_VII,268
Scellement : Borne fonte (en 2 demies parties),15,87.85580000000002,586.9243,3_MATS_CATAL_HE_VII,269
Fût cylindrique acier (type Béring p.287) Ø 2 Modèle,15,87.85580000000002,586.9243,3_MATS_CATAL_HE_VII,270
Ht sol/porte Passage libre Poids B Ø 2 fût,15,277.5107,601.7492,3_MATS_CATAL_HE_VII,271
3.00 1100 600 300x55 58 3000 89 26 3000 Borne,15,170.5751,612.1892,3_MATS_CATAL_HE_VII,272
3.50 1100 600 300x55 58 3500 89 30 3500,15,242.34020000000004,622.9621999999999,3_MATS_CATAL_HE_VII,273
4.00 1100 600 300x55 58 4000 89 33 4000,15,242.3472000000001,633.7352,3_MATS_CATAL_HE_VII,274
Porte 4.50 1100 600 300x55 58 4500 89 36 4500,15,200.1131,642.3316,3_MATS_CATAL_HE_VII,275
5.00 1100 600 300x55 58 5000 89 40 5000,15,242.36120000000025,655.2812,3_MATS_CATAL_HE_VII,276
4.00 1100 600 300x55 58 4000 102 41 4000,15,242.3682000000003,666.0542,3_MATS_CATAL_HE_VII,277
Mât 5.00 1100 600 300x55 58 5000 102 49 5000,15,171.80509999999998,676.7356,3_MATS_CATAL_HE_VII,278
Écusson possible sur la porte de la borne (sur demande).,15,252.0,693.4953,3_MATS_CATAL_HE_VII,279
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,15,123.0038,703.3096,3_MATS_CATAL_HE_VII,280
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",15,233.1259,715.8895,3_MATS_CATAL_HE_VII,281
Mâts contemporains 175,16,412.9252,22.87130000000002,3_MATS_CATAL_HE_VII,282
HHeeiinnrriiccHH,16,29.5086,42.0435,3_MATS_CATAL_HE_VII,283
ÉÉccllaaiirraaggee,16,29.5086,42.0435,3_MATS_CATAL_HE_VII,284
Matinal en top / Mistral suspendu sur bouquet Neptune et mât,16,15.2835,572.8254999999999,3_MATS_CATAL_HE_VII,285
Scellement : Borne monobloc fonte (sans porte),16,75.2595,586.9243,3_MATS_CATAL_HE_VII,286
Fût cylindrique acier (type Béring p.287),16,75.2595,586.9243,3_MATS_CATAL_HE_VII,287
1 borne Passage libre,16,47.899500000000046,603.9341,3_MATS_CATAL_HE_VII,288
Poids B Ø 2 fût Poids semelle/porte 300 x 300,16,47.899500000000046,603.9341,3_MATS_CATAL_HE_VII,289
5.00 830 400 900,16,20.5339,616.8335999999999,3_MATS_CATAL_HE_VII,290
500x75 97 5000 114 68 5000,16,20.5339,616.8335999999999,3_MATS_CATAL_HE_VII,291
6.00 830 400 900 500x75 97 6000 133 86 6000,16,20.533900000000017,626.7526,3_MATS_CATAL_HE_VII,292
7.00 830 400 900 500x75 97,16,20.533900000000017,636.6716,3_MATS_CATAL_HE_VII,293
7000 159 132 7000 Porte,16,20.533900000000017,636.6716,3_MATS_CATAL_HE_VII,294
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,16,14.1732,707.4895,3_MATS_CATAL_HE_VII,295
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",16,14.1732,715.8895,3_MATS_CATAL_HE_VII,296
Scellement conseillé,16,380.5591,805.046,3_MATS_CATAL_HE_VII,297
176 Mâts contemporains,17,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,298
HHHeeeiiinnnrrriiicccHHH,17,479.2423,42.0435,3_MATS_CATAL_HE_VII,299
ÉÉÉccclllaaaiiirrraaagggeee,17,479.2423,42.0435,3_MATS_CATAL_HE_VII,300
Nnn °°°VVVIIIIII,17,511.657,51.0915,3_MATS_CATAL_HE_VII,301
Topaze acier/fonte,17,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,302
Mistral suspendu sur bouquet Vénus et mât Topaze,17,431.848,572.8254999999999,3_MATS_CATAL_HE_VII,303
- Fûts Féroé (cylindroconique),17,304.0628,593.9743,3_MATS_CATAL_HE_VII,304
Borne fonte (en 2 demies parties p.287),17,304.0628,593.9743,3_MATS_CATAL_HE_VII,305
Modèle ou Roseau (octoconique) acier,17,247.4648,601.1743,3_MATS_CATAL_HE_VII,306
Passage libre Poids Ø 2 en tête de fût Passage libre,17,169.867,610.047,3_MATS_CATAL_HE_VII,307
de 4.00 à 9.00 1210 260 400 624x130 95 60/62/75/76//89 selon modèle 4000 à 9000,17,235.4184,626.4227,3_MATS_CATAL_HE_VII,308
Mât Consultez nous pour obtenir les dimensions détaillées selon les hauteurs de fûts.,17,171.09699999999998,666.9742,3_MATS_CATAL_HE_VII,309
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,17,105.8602,706.029,3_MATS_CATAL_HE_VII,310
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",17,233.1259,715.8895,3_MATS_CATAL_HE_VII,311
HHeeiinnrriiccHH,18,29.5086,42.0435,3_MATS_CATAL_HE_VII,312
ÉÉccllaaiirraaggee,18,29.5086,42.0435,3_MATS_CATAL_HE_VII,313
Cyclone petit modèle latéral sur crosse Éridan et mât Féroé,18,365.7086,812.5715,3_MATS_CATAL_HE_VII,314
178 Mâts contemporains,19,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,315
HHeeiinnrriiccHH,19,479.6503,42.0435,3_MATS_CATAL_HE_VII,316
ÉÉccllaaiirraaggee,19,479.6503,42.0435,3_MATS_CATAL_HE_VII,317
Baltique gamme fonte,19,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,318
Alizé GM porté sur bouquet Neptune et mât Baltique,19,428.99430000000007,572.8275,3_MATS_CATAL_HE_VII,319
Scellement : Monobloc fonte,19,183.1181,586.9243,3_MATS_CATAL_HE_VII,320
Passage libre Poids,19,292.5801,603.884,3_MATS_CATAL_HE_VII,321
3.10 49 355 85x480 120 3100,19,246.9206,617.442,3_MATS_CATAL_HE_VII,322
Écusson possible sur la porte de la borne (sur demande).,19,296.2205,634.7713,3_MATS_CATAL_HE_VII,323
Ht Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,19,131.7874,704.6116999999999,3_MATS_CATAL_HE_VII,324
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",19,233.1259,715.8895,3_MATS_CATAL_HE_VII,325
Mâts contemporains 179,20,412.9252,22.87130000000002,3_MATS_CATAL_HE_VII,326
HHeeiinnrriiccHH,20,29.5086,42.0435,3_MATS_CATAL_HE_VII,327
ÉÉccllaaiirraaggee,20,29.5086,42.0435,3_MATS_CATAL_HE_VII,328
Beaucaire gamme fonte,20,386.2619,60.94690000000003,3_MATS_CATAL_HE_VII,329
style suspendu sur crosse Léo / Beaucaire PM et mât Beaucaire (Création Philippe Gonnet : Architecte/Designer),20,17.100600000000004,572.8275,3_MATS_CATAL_HE_VII,330
Scellement : Monobloc fonte,20,157.1393,586.9243,3_MATS_CATAL_HE_VII,331
Modèle B-Ht totale,20,25.1693,599.4539,3_MATS_CATAL_HE_VII,332
Ø emmanchement A,20,73.66730000000001,604.5839,3_MATS_CATAL_HE_VII,333
Passage libre Poids,20,73.66730000000001,604.5839,3_MATS_CATAL_HE_VII,334
3.20 49 430 110x90x290 134 3200,20,28.6918,618.142,3_MATS_CATAL_HE_VII,335
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,20,14.1732,707.4895,3_MATS_CATAL_HE_VII,336
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",20,14.1732,715.8895,3_MATS_CATAL_HE_VII,337
Scellement conseillé 125,20,342.85830000000004,791.5926999999999,3_MATS_CATAL_HE_VII,338
180 Mâts contemporains,21,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,339
HHeeiinnrriiccHH,21,479.6503,42.0435,3_MATS_CATAL_HE_VII,340
ÉÉccllaaiirraaggee,21,479.6503,42.0435,3_MATS_CATAL_HE_VII,341
Tornade suspendu sur bouquet Cygne / Mistral porté par lyre et mât Corail Ø 2,21,125.27249999999998,572.8275,3_MATS_CATAL_HE_VII,342
Mât en deux parties assemblées par barrette (p.286),21,183.1181,586.9243,3_MATS_CATAL_HE_VII,343
Passage libre Poids B Ø,21,79.63649999999998,597.8722,3_MATS_CATAL_HE_VII,344
2 emmanchement Poids,21,79.63649999999998,597.8722,3_MATS_CATAL_HE_VII,345
3.90 825 200 190 110x220 62 3080 49 129 3900,21,241.5229,615.6822999999999,3_MATS_CATAL_HE_VII,346
4.50 1350 200 880 110x220 99,21,241.5229000000001,627.0223,3_MATS_CATAL_HE_VII,347
3080 49 129 4500,21,241.5229000000001,627.0223,3_MATS_CATAL_HE_VII,348
Écusson possible sur la porte de la borne (sur demande).,21,196.5697,642.4248,3_MATS_CATAL_HE_VII,349
Possibilité d'adapter des sièges de 1 ou 2 places sur la borne.,21,233.1203,667.9825999999999,3_MATS_CATAL_HE_VII,350
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,21,233.1259,707.5462,3_MATS_CATAL_HE_VII,351
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",21,233.1259,715.9462,3_MATS_CATAL_HE_VII,352
Mâts contemporains 181,22,412.9252,22.87130000000002,3_MATS_CATAL_HE_VII,353
HHeeiinnrriiccHH,22,29.5086,42.0435,3_MATS_CATAL_HE_VII,354
ÉÉccllaaiirraaggee,22,29.5086,42.0435,3_MATS_CATAL_HE_VII,355
Sirocco suspendu sur crosse,22,17.1075,572.8254999999999,3_MATS_CATAL_HE_VII,356
Mercure / Mistral PM,22,17.1075,572.8254999999999,3_MATS_CATAL_HE_VII,357
porté sur crosse Léo et mât Obernai,22,17.1075,572.8254999999999,3_MATS_CATAL_HE_VII,358
Fût monobloc fonte,22,122.3695,586.9243,3_MATS_CATAL_HE_VII,359
Rehausse (assemblée par vis),22,122.3695,586.9243,3_MATS_CATAL_HE_VII,360
Ht sol/porte Passage libre Poids B Ø,22,89.5915,601.0493,3_MATS_CATAL_HE_VII,361
emmanchement Poids,22,89.5915,601.0493,3_MATS_CATAL_HE_VII,362
3.00 3050 440 80x370,22,17.1329,611.7728,3_MATS_CATAL_HE_VII,363
3.00 porte-échelle 3050 440 80x370 97,22,17.12590000000006,623.1128,3_MATS_CATAL_HE_VII,364
4.10 3050 440 80x370 93 1080 49 22 4130 B,22,17.11890000000011,634.4528,3_MATS_CATAL_HE_VII,365
4.10 porte-échelle 3050 440 80x370 93 1080 49 26 4130 Porte,22,17.11890000000011,645.7672,3_MATS_CATAL_HE_VII,366
6.00 * 3050 460 100x470 158 3000 49 70 6000,22,17.11890000000011,657.1328,3_MATS_CATAL_HE_VII,367
B Écusson possible sur la porte de la borne (sur demande).,22,71.3386,669.4926,3_MATS_CATAL_HE_VII,368
* Pour le 6.00 mètres,22,14.1732,688.4817,3_MATS_CATAL_HE_VII,369
", nous consulter avant prescription.",22,14.1732,688.4817,3_MATS_CATAL_HE_VII,370
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,22,14.1732,703.1943,3_MATS_CATAL_HE_VII,371
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",22,14.1732,715.8895,3_MATS_CATAL_HE_VII,372
182 Mâts contemporains,23,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,373
HHeeiinnrriiccHH,23,479.6503,42.0435,3_MATS_CATAL_HE_VII,374
ÉÉccllaaiirraaggee,23,479.6503,42.0435,3_MATS_CATAL_HE_VII,375
Pacifique gamme fonte,23,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,376
Ø 2 Mistral suspendu sur bouquet,23,149.64500000000004,572.0942,3_MATS_CATAL_HE_VII,377
Vénus / Montparnasse SG n°2 suspendu sur bouquet Mars et mât,23,149.64500000000004,572.0942,3_MATS_CATAL_HE_VII,378
Pacifique martelé,23,149.64500000000004,572.0942,3_MATS_CATAL_HE_VII,379
Mât en fonte en deux parties assemblées par barrette (p.286),23,183.1181,586.9243,3_MATS_CATAL_HE_VII,380
Ht sol/porte Passage libre Poids B Ø,23,245.1374,597.8722,3_MATS_CATAL_HE_VII,381
emmanchement Poids,23,245.1374,597.8722,3_MATS_CATAL_HE_VII,382
4.00 lisse 1230 180 350 415x82 75 2800,23,83.31500000000005,611.6401999999999,3_MATS_CATAL_HE_VII,383
4.20 martelé 1300 180 600 415x82 72 2900 49 60 4200,23,233.9596,627.0223,3_MATS_CATAL_HE_VII,384
4.90 martelé 2000,23,233.9596,638.3623,3_MATS_CATAL_HE_VII,385
180 1300 415x82 98 2900 49 60 4900,23,233.9596,638.3623,3_MATS_CATAL_HE_VII,386
Écusson possible sur la porte de la borne (sur demande).,23,282.0472,654.6138,3_MATS_CATAL_HE_VII,387
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,23,233.1259,707.4895,3_MATS_CATAL_HE_VII,388
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",23,233.1259,715.8895,3_MATS_CATAL_HE_VII,389
Lisse 4.00 Martelé 4.20,23,66.35860000000001,827.861,3_MATS_CATAL_HE_VII,390
Mâts contemporains 183,24,412.9252,22.87130000000002,3_MATS_CATAL_HE_VII,391
HHeeiinnrriiccHH,24,29.5086,42.0435,3_MATS_CATAL_HE_VII,392
ÉÉccllaaiirraaggee,24,29.5086,42.0435,3_MATS_CATAL_HE_VII,393
Timor gamme fonte,24,416.3024,60.94690000000003,3_MATS_CATAL_HE_VII,394
Austral sur pied à branches avec et sans réflecteur et mât Timor,24,16.6675,572.8254999999999,3_MATS_CATAL_HE_VII,395
Fût monobloc fonte,24,93.9982,586.9243,3_MATS_CATAL_HE_VII,396
Rehausse fonte (assemblée par vis),24,93.9982,586.9243,3_MATS_CATAL_HE_VII,397
Ht sol/porte Passage libre Poids B Ø,24,19.4242,593.7862,3_MATS_CATAL_HE_VII,398
emmanchement Poids,24,19.4242,593.7862,3_MATS_CATAL_HE_VII,399
3.20 3230 690 260x130 185,24,22.9467,607.2174,3_MATS_CATAL_HE_VII,400
690 260x130 170 1300 49 54 4240,24,22.93270000000001,618.6204,3_MATS_CATAL_HE_VII,401
Écusson possible sur la porte de la borne (sur demande).,24,71.3386,635.9051,3_MATS_CATAL_HE_VII,402
Uniquement compatible avec le bouquet 2B2F et 1B1F Timor (saillie 570).,24,14.1732,655.2454,3_MATS_CATAL_HE_VII,403
Marc et Nada Breitman(Atlante Architecture).,24,14.1732,682.4402,3_MATS_CATAL_HE_VII,404
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,24,14.1732,707.4895,3_MATS_CATAL_HE_VII,405
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",24,14.1732,715.8895,3_MATS_CATAL_HE_VII,406
HHeeiinnrriiccHH,25,479.6503,42.0435,3_MATS_CATAL_HE_VII,407
ÉÉccllaaiirraaggee,25,479.6503,42.0435,3_MATS_CATAL_HE_VII,408
eauccqeinsshocierets,25,6.541200000000001,751.6605,3_MATS_CATAL_HE_VII,409
HHeeiinnrriiccHH,26,29.5086,42.0435,3_MATS_CATAL_HE_VII,410
ÉÉccllaaiirraaggee,26,29.5086,42.0435,3_MATS_CATAL_HE_VII,411
Gamme ORNEMENTALE,26,390.9644,334.6313,3_MATS_CATAL_HE_VII,412
Gamme INTEMPORELLE,26,391.2583,452.2313,3_MATS_CATAL_HE_VII,413
Grande Résidence 200,26,347.7166,567.1252999999999,3_MATS_CATAL_HE_VII,414
Ville de Paris 201,26,347.7166,576.7253000000001,3_MATS_CATAL_HE_VII,415
186 Mâts TRADiTiOn,27,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,416
HHeeiinnrriiccHH,27,479.6503,42.0435,3_MATS_CATAL_HE_VII,417
ÉÉccllaaiirraaggee,27,479.6503,42.0435,3_MATS_CATAL_HE_VII,418
Alsace gamme ornementale,27,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,419
Tuilerie B porté sur bouquet Haguenau / Montparnasse SG n°2 en top et mât Alsace,27,336.4695,572.8254999999999,3_MATS_CATAL_HE_VII,420
Mât fonte en 2 parties assemblées par barrette (p.286),27,179.7165,586.9243,3_MATS_CATAL_HE_VII,421
Ht sol/porte Passage libre Poids B Ø,27,238.2345,597.1635,3_MATS_CATAL_HE_VII,422
emmanchement Poids,27,238.2345,597.1635,3_MATS_CATAL_HE_VII,423
2.90 1090 645 110x130x255 133 1780,27,241.7559,614.9737,3_MATS_CATAL_HE_VII,424
3.90 1090 645 2830 43 98 3920,27,241.75590000000005,626.3136999999999,3_MATS_CATAL_HE_VII,425
Porte Écusson possible sur la porte et / ou la borne (sur demande).,27,198.9799,639.6847,3_MATS_CATAL_HE_VII,426
Mât fonte en 2 parties assemblées par barrette (p.286),27,329.6383,654.3308,3_MATS_CATAL_HE_VII,427
emmanchement Poids,27,243.4183,662.8328,3_MATS_CATAL_HE_VII,428
2.00 200 27 1780 43 55 1980,27,247.6113,680.643,3_MATS_CATAL_HE_VII,429
3.00 200 27 2830 43 98 3030,27,247.6113,691.983,3_MATS_CATAL_HE_VII,430
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,27,106.21389999999998,720.9540999999999,3_MATS_CATAL_HE_VII,431
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine,",27,233.1259,729.3541,3_MATS_CATAL_HE_VII,432
"si nécessaire, et l’ajout de tiges de scellement.",27,233.1259,737.7541,3_MATS_CATAL_HE_VII,433
HHeeiinnrriiccHH,28,29.5086,42.0435,3_MATS_CATAL_HE_VII,434
ÉÉccllaaiirraaggee,28,29.5086,42.0435,3_MATS_CATAL_HE_VII,435
Colmar gamme ornementale,28,358.5176,60.94690000000003,3_MATS_CATAL_HE_VII,436
Montparnasse SG n°2 en top et mât Colmar,28,15.9736,572.8254999999999,3_MATS_CATAL_HE_VII,437
Mât fonte en 2 parties assemblées par barrette (p.286),28,110.3421,586.9243,3_MATS_CATAL_HE_VII,438
Ht sol/porte Passage libre Poids B Ø,28,26.55210000000001,597.8722,3_MATS_CATAL_HE_VII,439
emmanchement Poids,28,26.55210000000001,597.8722,3_MATS_CATAL_HE_VII,440
2.80 740 360 105x170x275 68 2020 43 72 2760,28,30.0765,615.6822999999999,3_MATS_CATAL_HE_VII,441
Écusson possible sur la porte et / ou la borne (sur demande).,28,34.4882,630.2357999999999,3_MATS_CATAL_HE_VII,442
Mât fonte en 2 parties assemblées par barrette (p.286),28,111.6132,644.0221,3_MATS_CATAL_HE_VII,443
emmanchement Poids,28,25.333200000000005,652.5241,3_MATS_CATAL_HE_VII,444
2.00 200 27 1780 43 55 1980,28,29.5281,670.3343,3_MATS_CATAL_HE_VII,445
3.00 200 27 2830 43 98 3030,28,29.52109999999999,681.6743,3_MATS_CATAL_HE_VII,446
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,28,14.1732,707.4895,3_MATS_CATAL_HE_VII,447
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",28,14.1732,715.8895,3_MATS_CATAL_HE_VII,448
188 Mâts TRADiTiOn,29,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,449
HHeeiinnrriiccHH,29,479.6503,42.0435,3_MATS_CATAL_HE_VII,450
ÉÉccllaaiirraaggee,29,479.6503,42.0435,3_MATS_CATAL_HE_VII,451
Dor gamme ornementale,29,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,452
"Montparnasse SG n°2 porté sur bouquet Dor ""A"" / Montparnasse SG n°2 en top et mât",29,314.391,572.8254999999999,3_MATS_CATAL_HE_VII,453
Mât fonte en 2 parties assemblées par barrette (p.286),29,179.7165,586.9243,3_MATS_CATAL_HE_VII,454
Ht sol/porte Passage libre Poids B Ø,29,238.2345,597.8722,3_MATS_CATAL_HE_VII,455
emmanchement Poids,29,238.2345,597.8722,3_MATS_CATAL_HE_VII,456
2.90 880 375 190x90x300 72 2030 49 54 2910,29,241.7559,615.6822999999999,3_MATS_CATAL_HE_VII,457
3.40 880 375 2490 49 65 3370,29,241.75590000000005,627.0223,3_MATS_CATAL_HE_VII,458
3.60 880 375 2730,29,241.75590000000005,638.3623,3_MATS_CATAL_HE_VII,459
Écusson possible sur la porte de la borne (sur demande).,29,253.3465,652.458,3_MATS_CATAL_HE_VII,460
Mât fonte en 2 parties assemblées par barrette (p.286),29,57.1952,658.9042999999999,3_MATS_CATAL_HE_VII,461
emmanchement Poids,29,243.588,675.335,3_MATS_CATAL_HE_VII,462
2.20 210 12 2030 49 54 2240,29,247.7827,693.1451,3_MATS_CATAL_HE_VII,463
2.70 210 12 2490 49 65 2700,29,247.7827,704.4851,3_MATS_CATAL_HE_VII,464
C 2.90 210 12 2730 49 67 2940,29,116.8412,715.8251,3_MATS_CATAL_HE_VII,465
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,29,57.9992,728.3162,3_MATS_CATAL_HE_VII,466
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine,",29,57.9992,728.3162,3_MATS_CATAL_HE_VII,467
"si nécessaire, et l’ajout de tiges de scellement.",29,255.1181,745.1161999999999,3_MATS_CATAL_HE_VII,468
HHeeiinnrriiccHH,30,29.5086,42.0435,3_MATS_CATAL_HE_VII,469
ÉÉccllaaiirraaggee,30,29.5086,42.0435,3_MATS_CATAL_HE_VII,470
Jura gamme ornementale,30,382.0669,60.94690000000003,3_MATS_CATAL_HE_VII,471
Trianon n°2 porté sur bouquet St-Louis et mât,30,15.8296,572.8254999999999,3_MATS_CATAL_HE_VII,472
Monobloc fonte octoconique,30,146.4685,586.9243,3_MATS_CATAL_HE_VII,473
Ht sol/porte Passage libre,30,26.17450000000001,598.5721,3_MATS_CATAL_HE_VII,474
Ø emmanchement Poids,30,26.17450000000001,598.5721,3_MATS_CATAL_HE_VII,475
490 90x280 43 118 2650,30,29.6976,607.8783,3_MATS_CATAL_HE_VII,476
3.20 490 90x280 43 139 3220,30,29.690600000000018,619.2183,3_MATS_CATAL_HE_VII,477
Nos mâts sont livrés avec deux séries de vis à 120° en tête de fût.,30,14.1732,707.4896,3_MATS_CATAL_HE_VII,478
"Précisez la finition peinture polyester selon RAL (fin catalogue), le type de crapaudine, si nécessaire, et l’ajout de tiges de scellement.",30,14.1732,715.8896,3_MATS_CATAL_HE_VII,479
190 Mâts TRADiTiOn,31,47.7675,23.154800000000023,3_MATS_CATAL_HE_VII,480
HHeeiinnrriiccHH,31,479.6503,42.0435,3_MATS_CATAL_HE_VII,481
ÉÉccllaaiirraaggee,31,479.6503,42.0435,3_MATS_CATAL_HE_VII,482
gamme ornementale,31,41.0551,60.94690000000003,3_MATS_CATAL_HE_VII,483
Montparnasse SG n°2 suspendu sur crosse,31,269.0824,572.8254999999999,3_MATS_CATAL_HE_VII,484
